guest_id,age,family_size,first_visit,visit_frequency,visit_motivation,venue,education_program,spending,satisfaction,learning_score,likelihood_return,likelihood_recommend,participated_booth
10788,18,3,no,First visit,Exhibits,Curiosity Museum,No,0.0,5.0,3.0,5.0,5.0,3
10789,20,6,no,First visit,Entertainment,Dinosaurs,No,21.03402115801947,4.0,5.0,3.0,4.0,3
10790,30,4,yes,Weekly,Family Time,Dinosaurs,No,34.81493684311065,5.0,4.0,5.0,5.0,5
10791,45,3,no,First visit,Family Time,Garden,No,16.620211814692514,3.0,4.0,3.0,3.0,3
10792,74,5,yes,First visit,Family Time,Farm,No,1.4002718226856077,4.0,4.0,4.0,5.0,3
10793,66,3,no,Quarterly,Nature,Dinosaurs,No,29.369909122200287,5.0,4.0,5.0,5.0,5
10794,42,5,no,First visit,Education,Events,No,24.953184277476524,4.0,4.0,4.0,4.0,3
10795,73,5,no,Rarely,Nature,Farm,Yes,0.0,4.0,3.0,4.0,4.0,3
10796,50,4,no,Rarely,Special Event,Farm,No,20.72138426301513,3.0,2.0,3.0,3.0,2
10797,55,4,yes,First visit,Exhibits,Events,Yes,29.95898351488309,5.0,4.0,5.0,5.0,5
10798,70,4,no,First visit,Exhibits,Curiosity Museum,Yes,32.728350638383404,4.0,3.0,4.0,4.0,5
10799,23,4,yes,First visit,Education,Events,No,14.00326537035816,5.0,2.0,5.0,4.0,5
10800,61,4,no,First visit,Special Event,Events,No,9.628808307310218,5.0,3.0,5.0,5.0,3
10801,62,4,yes,First visit,Education,Curiosity Museum,No,33.40910733121894,5.0,5.0,5.0,5.0,5
10802,49,1,no,Quarterly,Exhibits,Curiosity Museum,Yes,0.0,4.0,4.0,4.0,4.0,2
10803,62,4,no,Rarely,Nature,Curiosity Museum,No,21.57868936381508,4.0,3.0,3.0,3.0,4
10804,64,3,yes,Rarely,Family Time,Curiosity Museum,No,0.0,5.0,2.0,5.0,5.0,5
10805,38,5,no,Monthly,Exhibits,Curiosity Museum,No,30.980644083894042,5.0,2.0,5.0,5.0,4
10806,33,5,no,Quarterly,Entertainment,Events,Yes,11.129317265832578,4.0,3.0,4.0,4.0,4
10807,71,4,no,First visit,Family Time,Garden,Yes,34.02874853471204,3.0,5.0,2.0,3.0,1
10808,38,4,yes,Monthly,Exhibits,Garden,No,22.371191345332907,2.0,3.0,3.0,3.0,0
10809,28,7,yes,First visit,Nature,Dinosaurs,Yes,0.0,4.0,4.0,4.0,4.0,4
10810,54,6,yes,First visit,Education,Garden,No,36.36941598115865,5.0,4.0,5.0,5.0,2
10811,53,6,no,Quarterly,Family Time,Garden,No,38.26867899641594,4.0,3.0,5.0,4.0,4
10812,52,6,no,Rarely,Nature,Events,Yes,28.234297388988235,4.0,5.0,4.0,4.0,2
10813,36,2,yes,Rarely,Special Event,Curiosity Museum,Yes,3.5761820244567017,4.0,3.0,4.0,4.0,3
10814,37,2,no,First visit,Entertainment,Curiosity Museum,Yes,10.409790684638867,5.0,5.0,5.0,5.0,4
10815,74,4,no,Rarely,Family Time,Events,No,17.18140826108639,4.0,4.0,5.0,5.0,4
10816,35,3,yes,First visit,Education,Garden,Yes,4.4443440100285,4.0,2.0,4.0,5.0,4
10817,64,4,no,Monthly,Special Event,Events,No,40.38519858694807,5.0,3.0,5.0,5.0,4
10818,58,4,yes,First visit,Nature,Dinosaurs,No,17.164897075890554,5.0,2.0,5.0,4.0,4
10819,66,4,yes,Monthly,Entertainment,Curiosity Museum,No,0.0,4.0,4.0,5.0,4.0,5
10820,31,5,no,Quarterly,Education,Farm,Yes,20.090337191343306,5.0,4.0,5.0,5.0,5
10821,32,5,yes,Quarterly,Nature,Dinosaurs,Yes,9.777639047740303,4.0,2.0,3.0,4.0,4
10822,48,4,no,Quarterly,Nature,Dinosaurs,No,13.876101658223282,5.0,4.0,5.0,5.0,5
10823,18,6,no,Quarterly,Family Time,Events,No,9.470709513214503,4.0,3.0,4.0,4.0,2
10824,70,4,no,First visit,Family Time,Garden,No,27.105696249100315,5.0,2.0,5.0,5.0,5
10825,71,6,no,First visit,Education,Curiosity Museum,Yes,31.79531667830072,5.0,5.0,5.0,5.0,4
10826,71,1,no,First visit,Exhibits,Farm,Yes,19.245797433879805,4.0,4.0,4.0,4.0,2
10827,20,7,no,Monthly,Exhibits,Dinosaurs,No,9.910332192927614,5.0,3.0,5.0,5.0,5
10828,33,5,no,Quarterly,Nature,Farm,Yes,14.379941927862447,4.0,3.0,4.0,5.0,4
10829,40,4,no,Rarely,Family Time,Garden,No,15.293994248664424,4.0,2.0,5.0,4.0,5
10830,74,3,no,First visit,Entertainment,Garden,No,2.9635494020274438,4.0,2.0,4.0,4.0,5
10831,28,4,no,Rarely,Entertainment,Farm,Yes,23.683929728568522,4.0,5.0,4.0,4.0,5
10832,29,3,yes,Quarterly,Nature,Curiosity Museum,No,21.900634857906994,5.0,3.0,5.0,5.0,2
10833,27,3,yes,Rarely,Family Time,Garden,No,38.1066185966501,3.0,3.0,3.0,3.0,1
10834,49,5,yes,Quarterly,Education,Farm,Yes,33.83024670432712,4.0,2.0,4.0,3.0,4
10835,33,4,no,Weekly,Education,Dinosaurs,No,4.714876236148047,5.0,2.0,5.0,5.0,4
10836,25,5,no,First visit,Education,Farm,Yes,27.30447561763447,5.0,4.0,5.0,4.0,5
10837,55,6,no,Rarely,Entertainment,Farm,Yes,0.7356992535829254,4.0,4.0,3.0,5.0,2
10838,29,4,no,Rarely,Family Time,Events,Yes,25.438981514112744,5.0,5.0,4.0,5.0,1
10839,41,4,no,First visit,Family Time,Garden,No,7.250787018598382,5.0,4.0,5.0,4.0,5
10840,45,1,yes,First visit,Entertainment,Curiosity Museum,No,0.0,4.0,3.0,4.0,4.0,3
10841,70,5,no,First visit,Education,Curiosity Museum,No,19.200680140461067,3.0,4.0,3.0,3.0,1
10842,25,4,no,Monthly,Education,Events,Yes,0.0,4.0,4.0,4.0,4.0,3
10843,45,7,no,Rarely,Nature,Curiosity Museum,No,0.0,5.0,5.0,5.0,5.0,4
10844,53,6,yes,Rarely,Exhibits,Farm,Yes,12.337621743385752,4.0,5.0,4.0,4.0,1
10845,43,4,no,Monthly,Special Event,Events,No,16.236626499522636,3.0,3.0,3.0,3.0,3
10846,25,2,no,Quarterly,Exhibits,Dinosaurs,No,9.460218447627167,5.0,3.0,5.0,5.0,5
10847,67,6,no,First visit,Family Time,Garden,Yes,0.0,3.0,5.0,3.0,3.0,1
10848,45,5,no,Quarterly,Family Time,Garden,Yes,2.731622367922417,5.0,4.0,5.0,5.0,2
10849,45,3,no,Rarely,Family Time,Garden,No,20.86813990856091,4.0,4.0,4.0,5.0,5
10850,54,3,yes,Quarterly,Exhibits,Farm,Yes,23.726726559425437,5.0,2.0,5.0,4.0,5
10851,58,5,no,Quarterly,Special Event,Dinosaurs,No,14.756653236060881,5.0,4.0,5.0,5.0,5
10852,53,3,no,Quarterly,Nature,Events,Yes,32.35250671555483,4.0,3.0,4.0,4.0,1
10853,44,6,no,First visit,Exhibits,Events,Yes,20.960955351888515,4.0,5.0,5.0,4.0,2
10854,71,4,no,Quarterly,Special Event,Garden,No,3.788165190626817,4.0,4.0,5.0,4.0,2
10855,34,1,yes,First visit,Education,Dinosaurs,No,10.792469198825739,5.0,3.0,5.0,4.0,2
10856,26,6,yes,First visit,Education,Dinosaurs,No,0.0,5.0,4.0,5.0,5.0,5
10857,50,4,no,First visit,Family Time,Dinosaurs,Yes,13.37791514412875,5.0,5.0,5.0,5.0,5
10858,70,4,no,First visit,Entertainment,Curiosity Museum,Yes,31.68150928832008,3.0,4.0,3.0,2.0,2
10859,37,2,no,First visit,Family Time,Curiosity Museum,Yes,25.279351270664517,4.0,5.0,4.0,3.0,2
10860,30,1,yes,Quarterly,Entertainment,Garden,No,36.03013988878683,5.0,3.0,5.0,5.0,4
10861,45,5,no,Monthly,Special Event,Dinosaurs,No,10.456721343015102,5.0,3.0,5.0,5.0,5
10862,65,4,no,First visit,Education,Dinosaurs,No,35.19149691771386,5.0,4.0,5.0,5.0,5
10863,46,4,no,First visit,Exhibits,Events,No,12.100436603280452,4.0,3.0,4.0,4.0,3
10864,30,5,yes,First visit,Entertainment,Events,Yes,37.07377623854841,4.0,4.0,4.0,4.0,4
10865,63,5,no,First visit,Special Event,Garden,No,14.672148788368144,4.0,4.0,4.0,4.0,2
10866,52,3,no,First visit,Education,Dinosaurs,No,25.60847060706415,3.0,3.0,3.0,3.0,3
10867,23,4,yes,Monthly,Exhibits,Garden,No,37.126685464647835,4.0,2.0,4.0,4.0,3
10868,35,6,no,First visit,Entertainment,Events,Yes,12.098585571281916,5.0,4.0,5.0,5.0,5
10869,68,5,no,Rarely,Family Time,Events,Yes,18.275834813162614,3.0,3.0,3.0,3.0,2
10870,22,4,no,First visit,Family Time,Curiosity Museum,No,34.332951378094535,5.0,4.0,5.0,5.0,5
10871,64,3,no,Monthly,Family Time,Garden,Yes,13.004952541049047,3.0,4.0,4.0,3.0,2
10872,42,3,yes,Quarterly,Special Event,Garden,Yes,0.0,4.0,5.0,5.0,5.0,2
10873,19,5,yes,Monthly,Family Time,Dinosaurs,Yes,47.145105818773644,4.0,5.0,4.0,4.0,3
10874,27,6,no,Quarterly,Nature,Dinosaurs,No,7.953533034942948,5.0,4.0,4.0,5.0,5
10875,73,5,yes,First visit,Education,Curiosity Museum,Yes,17.381340764063143,4.0,3.0,5.0,3.0,3
10876,47,6,no,First visit,Special Event,Farm,Yes,32.3401000417669,5.0,4.0,5.0,4.0,2
10877,67,5,no,Quarterly,Exhibits,Farm,Yes,5.872591444031973,5.0,5.0,5.0,5.0,5
10878,62,2,no,Rarely,Family Time,Farm,No,0.0,4.0,3.0,3.0,4.0,0
10879,22,4,no,Quarterly,Education,Garden,No,18.8060594516225,3.0,5.0,3.0,3.0,2
10880,72,3,no,First visit,Entertainment,Garden,No,0.0,3.0,3.0,2.0,4.0,3
10881,73,3,no,First visit,Family Time,Events,No,10.681408846981196,4.0,3.0,4.0,4.0,3
10882,50,6,no,Rarely,Education,Garden,No,18.67557996473109,3.0,3.0,3.0,3.0,1
10883,71,4,no,Quarterly,Nature,Garden,Yes,10.950721547622537,5.0,4.0,5.0,5.0,4
10884,18,4,yes,Quarterly,Entertainment,Garden,Yes,0.0,5.0,5.0,5.0,5.0,5
10885,35,3,no,First visit,Nature,Curiosity Museum,Yes,38.91266934306018,4.0,3.0,4.0,3.0,3
10886,49,3,no,Rarely,Exhibits,Garden,Yes,16.55307230923763,3.0,4.0,3.0,3.0,1
10887,64,3,no,First visit,Education,Dinosaurs,Yes,36.46728176642611,5.0,3.0,5.0,5.0,4
10888,66,3,no,First visit,Nature,Dinosaurs,No,11.099456247293329,4.0,2.0,4.0,4.0,5
10889,28,5,no,Rarely,Exhibits,Events,No,1.7998202746385417,4.0,2.0,4.0,5.0,5
10890,38,3,no,First visit,Education,Curiosity Museum,No,19.037713803827398,3.0,3.0,3.0,3.0,0
10891,43,5,yes,First visit,Education,Dinosaurs,No,11.763193105076706,5.0,4.0,4.0,5.0,5
10892,42,1,no,First visit,Nature,Curiosity Museum,Yes,0.0,5.0,5.0,5.0,5.0,4
10893,39,2,no,First visit,Education,Curiosity Museum,Yes,37.04676388181243,4.0,3.0,4.0,4.0,1
10894,44,3,no,First visit,Family Time,Events,No,5.66594665659006,4.0,3.0,4.0,4.0,5
10895,66,4,no,First visit,Education,Curiosity Museum,No,0.0,3.0,2.0,4.0,3.0,3
10896,30,5,yes,First visit,Special Event,Garden,Yes,34.922490809359985,4.0,4.0,4.0,4.0,1
10897,50,4,no,First visit,Exhibits,Curiosity Museum,No,7.435529762810652,3.0,3.0,3.0,3.0,2
10898,51,4,no,Quarterly,Education,Events,No,5.882641610765635,5.0,2.0,4.0,5.0,5
10899,58,5,no,First visit,Special Event,Events,No,0.0,4.0,4.0,5.0,5.0,4
10900,52,1,no,First visit,Education,Events,No,41.11412229895486,5.0,3.0,5.0,5.0,4
10901,18,3,no,First visit,Education,Dinosaurs,Yes,0.0,4.0,4.0,5.0,5.0,3
10902,38,6,yes,Quarterly,Nature,Garden,Yes,15.876742210584748,4.0,2.0,3.0,5.0,2
10903,65,5,no,Monthly,Family Time,Dinosaurs,No,28.689304838106608,5.0,4.0,5.0,5.0,5
10904,72,3,no,Quarterly,Exhibits,Farm,Yes,21.325753995046455,5.0,4.0,5.0,5.0,2
10905,23,6,yes,Quarterly,Family Time,Garden,No,14.105185320117126,5.0,3.0,5.0,5.0,4
10906,45,5,yes,Rarely,Entertainment,Curiosity Museum,No,0.0,5.0,2.0,4.0,5.0,5
10907,34,3,yes,Quarterly,Nature,Events,Yes,2.854127463490741,4.0,5.0,4.0,4.0,3
10908,22,5,yes,Quarterly,Nature,Farm,No,17.81700507063783,4.0,3.0,3.0,3.0,5
10909,48,4,no,First visit,Family Time,Garden,No,3.192388950195055,4.0,3.0,4.0,4.0,3
10910,22,4,no,First visit,Nature,Dinosaurs,Yes,18.050391899981516,4.0,5.0,4.0,3.0,4
10911,55,4,no,First visit,Family Time,Events,No,25.226151132227127,3.0,3.0,3.0,3.0,2
10912,20,3,no,Monthly,Nature,Dinosaurs,No,29.437543287001525,5.0,4.0,5.0,5.0,5
10913,70,5,no,Rarely,Education,Garden,No,0.0,4.0,4.0,4.0,5.0,4
10914,40,4,no,Quarterly,Family Time,Garden,Yes,47.94969082468431,5.0,4.0,5.0,5.0,5
10915,54,6,no,First visit,Family Time,Farm,No,26.51219016831196,5.0,3.0,4.0,5.0,3
10916,70,5,no,Rarely,Special Event,Curiosity Museum,No,14.97428769496404,5.0,4.0,5.0,5.0,4
10917,54,1,no,First visit,Nature,Dinosaurs,Yes,31.34304874614961,5.0,4.0,5.0,5.0,5
10918,27,5,no,First visit,Nature,Farm,Yes,50.4811165799996,4.0,4.0,3.0,3.0,3
10919,27,3,yes,Quarterly,Family Time,Events,No,0.0,5.0,4.0,5.0,4.0,5
10920,36,4,yes,Quarterly,Education,Curiosity Museum,Yes,11.621060362629695,5.0,3.0,5.0,4.0,5
10921,34,5,no,First visit,Education,Farm,No,0.0,4.0,4.0,5.0,3.0,4
10922,38,3,no,Quarterly,Exhibits,Dinosaurs,No,17.88977298972037,3.0,4.0,3.0,3.0,3
10923,31,4,no,First visit,Education,Garden,No,20.48091362887711,5.0,4.0,5.0,5.0,5
10924,26,3,no,Weekly,Nature,Events,Yes,14.412568268358608,4.0,5.0,4.0,4.0,2
10925,63,1,no,First visit,Special Event,Dinosaurs,No,5.181996435025352,4.0,3.0,4.0,4.0,5
10926,18,4,no,First visit,Family Time,Curiosity Museum,Yes,0.0,4.0,2.0,4.0,4.0,4
10927,68,4,no,First visit,Entertainment,Curiosity Museum,No,20.60300525117653,4.0,3.0,4.0,3.0,3
10928,62,8,no,First visit,Special Event,Garden,No,36.831517258729875,3.0,2.0,3.0,3.0,2
10929,30,4,no,First visit,Entertainment,Garden,No,6.13472316399852,4.0,3.0,4.0,4.0,2
10930,21,3,no,Quarterly,Special Event,Events,No,21.600898935347175,4.0,2.0,3.0,4.0,2
10931,18,4,no,Monthly,Education,Events,No,0.0,3.0,3.0,3.0,4.0,0
10932,66,1,yes,Quarterly,Nature,Garden,Yes,21.858195955387707,4.0,3.0,5.0,4.0,5
10933,57,7,no,First visit,Entertainment,Garden,No,9.099265533830144,4.0,1.0,4.0,5.0,4
10934,49,5,yes,Rarely,Special Event,Curiosity Museum,No,3.563730740956284,4.0,4.0,4.0,5.0,1
10935,51,5,no,First visit,Nature,Garden,Yes,3.594545381758042,4.0,5.0,4.0,4.0,3
10936,45,3,no,First visit,Entertainment,Farm,Yes,9.095826269504851,5.0,4.0,5.0,4.0,5
10937,48,4,yes,Quarterly,Family Time,Dinosaurs,No,20.73649973538803,5.0,3.0,5.0,5.0,3
10938,25,4,yes,Rarely,Special Event,Garden,Yes,0.0,4.0,4.0,4.0,5.0,5
10939,56,6,no,First visit,Family Time,Events,No,9.043270026482208,5.0,3.0,5.0,5.0,5
10940,43,1,no,First visit,Education,Farm,No,14.377923330012784,5.0,3.0,5.0,5.0,5
10941,51,3,yes,Weekly,Family Time,Events,Yes,0.0,4.0,4.0,4.0,5.0,4
10942,71,7,no,First visit,Family Time,Farm,No,41.949978025125255,3.0,3.0,3.0,3.0,4
10943,71,4,yes,Rarely,Exhibits,Garden,Yes,2.1975677990798763,5.0,5.0,5.0,5.0,5
10944,20,4,no,Rarely,Special Event,Dinosaurs,No,4.958446295497644,4.0,2.0,4.0,4.0,3
10945,67,2,no,First visit,Education,Events,No,0.3253807526625313,3.0,4.0,3.0,3.0,2
10946,29,7,no,First visit,Family Time,Farm,No,41.97720130707176,3.0,3.0,3.0,3.0,4
10947,18,1,no,Rarely,Nature,Curiosity Museum,No,23.293578428992223,3.0,5.0,3.0,3.0,0
10948,71,5,no,Quarterly,Entertainment,Garden,No,0.9511199063453679,5.0,3.0,5.0,5.0,5
10949,61,5,no,Rarely,Family Time,Dinosaurs,No,31.593473382899532,4.0,3.0,4.0,3.0,3
10950,22,3,yes,Quarterly,Education,Garden,Yes,18.010480414333173,5.0,4.0,5.0,5.0,5
10951,47,5,yes,Weekly,Family Time,Curiosity Museum,Yes,18.858801316672526,4.0,4.0,4.0,4.0,4
10952,47,1,yes,Quarterly,Entertainment,Dinosaurs,No,9.832841868713206,3.0,2.0,3.0,2.0,1
10953,74,3,no,Rarely,Education,Curiosity Museum,No,3.7587601956454004,5.0,3.0,5.0,5.0,5
10954,34,5,yes,Rarely,Special Event,Garden,No,20.06649148581902,4.0,2.0,5.0,4.0,4
10955,65,6,no,Quarterly,Education,Farm,No,6.823691550066145,3.0,2.0,3.0,4.0,2
10956,64,5,no,Quarterly,Special Event,Garden,Yes,42.25133444362657,4.0,4.0,4.0,4.0,5
10957,40,4,no,Rarely,Education,Garden,No,0.0,4.0,3.0,4.0,3.0,5
10958,32,3,no,Quarterly,Entertainment,Garden,No,38.042351592824176,5.0,2.0,5.0,5.0,5
10959,54,1,no,First visit,Entertainment,Events,Yes,13.330217268032989,5.0,4.0,5.0,5.0,5
10960,38,2,no,Rarely,Education,Curiosity Museum,Yes,19.48628601031659,4.0,4.0,4.0,4.0,5
10961,31,3,no,First visit,Family Time,Curiosity Museum,No,27.49736649944152,5.0,3.0,5.0,5.0,2
10962,19,3,no,First visit,Entertainment,Curiosity Museum,Yes,5.546260574933456,3.0,3.0,3.0,2.0,2
10963,28,4,no,First visit,Special Event,Events,Yes,27.963725770479545,5.0,3.0,5.0,4.0,4
10964,68,3,yes,Quarterly,Special Event,Farm,Yes,0.0,4.0,3.0,4.0,5.0,4
10965,56,3,no,Rarely,Nature,Garden,No,4.200157001670913,4.0,3.0,3.0,4.0,5
10966,55,4,no,First visit,Exhibits,Farm,No,1.1390578898840191,3.0,3.0,3.0,3.0,3
10967,51,6,yes,Rarely,Exhibits,Events,No,0.0,4.0,5.0,3.0,4.0,2
10968,55,3,no,Rarely,Exhibits,Curiosity Museum,No,11.775677428815733,3.0,3.0,3.0,3.0,0
10969,67,6,yes,First visit,Special Event,Garden,Yes,20.786249522725424,5.0,4.0,4.0,5.0,5
10970,51,6,no,Quarterly,Nature,Dinosaurs,No,25.539899977489586,5.0,3.0,5.0,5.0,3
10971,35,3,yes,Quarterly,Exhibits,Dinosaurs,Yes,18.613151358006114,4.0,3.0,3.0,4.0,3
10972,47,5,no,Quarterly,Exhibits,Farm,Yes,5.0145980265967935,4.0,5.0,4.0,4.0,1
10973,32,4,no,Quarterly,Education,Curiosity Museum,No,20.535246567377506,5.0,1.0,5.0,5.0,3
10974,44,4,no,Rarely,Education,Dinosaurs,No,16.864285422762762,5.0,3.0,5.0,5.0,4
10975,68,4,no,First visit,Education,Farm,Yes,29.040842519040243,3.0,4.0,3.0,3.0,3
10976,51,4,yes,First visit,Family Time,Events,Yes,26.65405054397275,4.0,4.0,4.0,4.0,0
10977,69,4,no,First visit,Exhibits,Farm,No,15.457146208809434,3.0,3.0,4.0,3.0,1
10978,74,4,yes,Weekly,Family Time,Farm,Yes,1.541204907581148,5.0,4.0,5.0,4.0,5
10979,55,5,no,First visit,Nature,Farm,Yes,5.205747662518788,4.0,5.0,4.0,3.0,3
10980,50,5,no,First visit,Special Event,Garden,Yes,6.7531596054295004,5.0,4.0,5.0,5.0,1
10981,41,4,no,Monthly,Exhibits,Farm,Yes,10.271004991256163,5.0,3.0,5.0,5.0,5
10982,32,5,no,Monthly,Special Event,Farm,No,19.0207564138463,4.0,4.0,4.0,4.0,5
10983,47,2,no,Quarterly,Education,Garden,Yes,25.727615851920877,4.0,3.0,5.0,4.0,1
10984,72,3,no,First visit,Exhibits,Garden,Yes,14.233219604769335,5.0,4.0,5.0,5.0,5
10985,59,6,no,First visit,Entertainment,Events,No,15.241871818507088,5.0,4.0,5.0,5.0,2
10986,68,3,no,Rarely,Family Time,Curiosity Museum,No,17.14959457500007,5.0,1.0,5.0,5.0,5
10987,34,1,yes,First visit,Family Time,Dinosaurs,Yes,7.2614203030149,5.0,4.0,5.0,5.0,1
10988,22,3,yes,First visit,Exhibits,Dinosaurs,Yes,1.119116135355659,4.0,2.0,4.0,4.0,3
10989,46,3,yes,Rarely,Education,Farm,Yes,0.0,4.0,5.0,4.0,4.0,5
10990,21,7,no,Monthly,Family Time,Events,No,4.572759628846914,5.0,3.0,5.0,5.0,5
10991,27,4,yes,First visit,Education,Farm,No,22.097181799016806,5.0,4.0,5.0,5.0,2
10992,73,6,no,Quarterly,Nature,Dinosaurs,No,4.456328429406488,5.0,3.0,5.0,5.0,3
10993,34,4,no,Quarterly,Special Event,Garden,No,11.432894438610905,5.0,3.0,5.0,5.0,4
10994,27,4,yes,First visit,Entertainment,Curiosity Museum,No,21.996469311184754,5.0,2.0,5.0,5.0,3
10995,34,3,no,Quarterly,Special Event,Events,No,22.81034244634003,3.0,4.0,2.0,4.0,4
10996,37,5,no,First visit,Special Event,Garden,No,0.0,4.0,4.0,4.0,4.0,2
10997,41,2,yes,First visit,Nature,Curiosity Museum,Yes,29.955890346804622,5.0,5.0,5.0,5.0,4
10998,22,6,no,Quarterly,Family Time,Events,No,31.91025134033228,5.0,3.0,5.0,5.0,3
10999,51,6,yes,First visit,Entertainment,Events,Yes,0.0,4.0,4.0,4.0,5.0,5
11000,23,3,no,Weekly,Family Time,Dinosaurs,Yes,2.642446955382687,5.0,4.0,5.0,5.0,5
11001,70,7,no,First visit,Exhibits,Garden,No,32.86636024719287,4.0,3.0,4.0,3.0,3
11002,19,6,no,Quarterly,Special Event,Events,Yes,12.797197181170487,5.0,3.0,5.0,5.0,4
11003,30,5,no,Rarely,Exhibits,Events,No,0.0,5.0,3.0,5.0,4.0,2
11004,60,2,no,First visit,Education,Curiosity Museum,No,0.0,4.0,3.0,4.0,3.0,2
11005,60,4,no,First visit,Special Event,Dinosaurs,No,11.259455622412782,5.0,4.0,5.0,5.0,4
11006,65,4,yes,Quarterly,Family Time,Farm,No,0.0,4.0,3.0,4.0,4.0,1
11007,28,3,yes,Quarterly,Special Event,Dinosaurs,Yes,8.798643440453379,4.0,4.0,4.0,4.0,4
11008,68,1,no,Quarterly,Education,Farm,No,15.485943205253681,4.0,5.0,4.0,4.0,3
11009,64,5,no,Rarely,Nature,Garden,No,36.93381906052093,4.0,3.0,5.0,4.0,5
11010,74,2,no,Quarterly,Exhibits,Garden,No,10.643191256583165,4.0,4.0,3.0,4.0,3
11011,40,4,no,Quarterly,Exhibits,Events,No,31.088126993591384,3.0,5.0,3.0,3.0,4
11012,72,6,no,Quarterly,Family Time,Garden,Yes,36.43140243055156,5.0,5.0,4.0,5.0,5
11013,33,6,yes,Rarely,Special Event,Events,No,36.51464504028114,5.0,4.0,5.0,5.0,5
11014,48,3,no,Quarterly,Family Time,Dinosaurs,Yes,19.271318900783523,4.0,4.0,4.0,4.0,3
11015,28,6,no,Quarterly,Nature,Garden,No,0.0,4.0,3.0,4.0,4.0,3
11016,71,1,yes,Rarely,Special Event,Dinosaurs,Yes,21.91237298105798,3.0,3.0,3.0,3.0,3
11017,33,1,yes,Quarterly,Special Event,Dinosaurs,No,30.725998317203114,5.0,4.0,5.0,4.0,3
11018,25,5,yes,Quarterly,Family Time,Garden,Yes,13.783993418468743,4.0,4.0,3.0,4.0,3
11019,21,4,no,First visit,Family Time,Dinosaurs,Yes,41.168758051128734,4.0,4.0,4.0,4.0,1
11020,57,4,no,First visit,Education,Garden,No,27.897503422011866,4.0,4.0,5.0,4.0,4
11021,21,4,yes,Rarely,Nature,Garden,No,23.524100657291765,5.0,2.0,5.0,4.0,5
11022,73,3,yes,Rarely,Education,Garden,No,31.29571066808757,5.0,5.0,5.0,4.0,3
11023,42,3,yes,Quarterly,Exhibits,Farm,No,20.000547768913172,5.0,4.0,5.0,5.0,4
11024,20,4,no,First visit,Special Event,Dinosaurs,No,0.0,5.0,3.0,4.0,5.0,3
11025,49,5,no,Quarterly,Family Time,Curiosity Museum,No,7.512915727944516,5.0,3.0,4.0,5.0,4
11026,20,5,no,Monthly,Special Event,Garden,Yes,32.957520408717805,4.0,4.0,4.0,4.0,4
11027,44,3,no,First visit,Special Event,Dinosaurs,No,2.8861298985255597,4.0,4.0,4.0,5.0,5
11028,46,4,no,Monthly,Entertainment,Events,Yes,11.647912421445913,4.0,4.0,4.0,4.0,3
11029,49,3,no,Weekly,Exhibits,Garden,No,0.0,5.0,3.0,4.0,5.0,5
11030,67,1,no,Quarterly,Entertainment,Garden,No,41.75883892802654,5.0,3.0,5.0,4.0,3
11031,68,5,yes,Quarterly,Special Event,Curiosity Museum,No,40.22238686127023,4.0,5.0,4.0,4.0,0
11032,36,3,yes,Weekly,Family Time,Farm,No,1.7419665728890603,5.0,3.0,5.0,5.0,5
11033,38,3,yes,Quarterly,Special Event,Farm,No,17.20947000583626,5.0,3.0,5.0,5.0,4
11034,22,5,yes,First visit,Exhibits,Garden,No,4.792589283539282,4.0,4.0,4.0,4.0,5
11035,35,5,no,Quarterly,Entertainment,Dinosaurs,Yes,24.224169585470673,3.0,4.0,4.0,3.0,4
11036,45,5,no,Quarterly,Family Time,Events,No,22.645246158634933,5.0,4.0,5.0,5.0,5
11037,59,3,yes,Quarterly,Special Event,Events,Yes,27.17558357419898,5.0,3.0,5.0,5.0,1
11038,39,3,no,First visit,Nature,Dinosaurs,No,19.97877671561831,3.0,3.0,3.0,2.0,2
11039,38,3,no,Quarterly,Exhibits,Garden,Yes,59.03109309582702,5.0,5.0,5.0,5.0,1
11040,23,3,yes,First visit,Exhibits,Events,Yes,0.0,5.0,3.0,5.0,5.0,4
11041,18,5,no,Monthly,Nature,Farm,Yes,0.0,5.0,4.0,5.0,5.0,5
11042,22,6,no,First visit,Special Event,Dinosaurs,No,9.103646989478078,5.0,3.0,4.0,5.0,2
11043,58,5,no,First visit,Exhibits,Curiosity Museum,No,0.0,5.0,2.0,5.0,4.0,2
11044,29,5,yes,Rarely,Family Time,Garden,Yes,0.0,5.0,3.0,4.0,4.0,5
11045,43,4,yes,First visit,Special Event,Dinosaurs,No,0.0,5.0,3.0,5.0,5.0,4
11046,63,5,no,Quarterly,Special Event,Events,Yes,1.1671664185255881,5.0,4.0,5.0,5.0,3
11047,51,4,yes,Monthly,Entertainment,Garden,No,0.6807284707490979,4.0,4.0,5.0,5.0,5
11048,66,4,no,Quarterly,Exhibits,Farm,No,22.773284256681173,4.0,4.0,4.0,4.0,2
11049,31,4,no,First visit,Exhibits,Garden,No,7.407164083719958,4.0,3.0,4.0,4.0,3
11050,43,3,no,First visit,Nature,Garden,No,12.307281376912798,4.0,3.0,4.0,4.0,3
11051,62,4,no,Quarterly,Entertainment,Farm,Yes,28.413491617514023,4.0,4.0,4.0,4.0,2
