guest_id,age,family_size,first_visit,visit_frequency,visit_motivation,venue,education_program,spending,satisfaction,learning_score,likelihood_return,likelihood_recommend
10819,66,4,yes,Monthly,Entertainment,Curiosity Museum,No,0.0,3.0,2.0,3.0,3.0
10820,31,5,no,Quarterly,Education,Farm,Yes,20.090337191343306,3.0,4.0,2.0,3.0
10821,32,5,yes,Quarterly,Nature,Dinosaurs,Yes,9.777639047740303,4.0,5.0,5.0,4.0
10822,48,4,no,Quarterly,Nature,Dinosaurs,No,13.876101658223282,5.0,4.0,5.0,5.0
10823,18,6,no,Quarterly,Family Time,Events,No,9.470709513214503,4.0,2.0,4.0,4.0
10824,70,4,no,First visit,Family Time,Garden,No,27.105696249100315,4.0,3.0,3.0,5.0
10825,71,6,no,First visit,Education,Curiosity Museum,Yes,31.79531667830072,5.0,3.0,5.0,5.0
10826,71,1,no,First visit,Exhibits,Farm,Yes,19.245797433879805,3.0,4.0,3.0,3.0
10827,20,7,no,Monthly,Exhibits,Dinosaurs,No,9.910332192927614,3.0,2.0,4.0,3.0
10828,33,5,no,Quarterly,Nature,Farm,Yes,14.379941927862447,3.0,4.0,2.0,3.0
10829,40,4,no,Rarely,Family Time,Garden,No,15.293994248664424,4.0,2.0,4.0,4.0
10830,74,3,no,First visit,Entertainment,Garden,No,2.9635494020274438,4.0,3.0,3.0,4.0
10831,28,4,no,Rarely,Entertainment,Farm,Yes,23.683929728568522,5.0,4.0,5.0,5.0
10832,29,3,yes,Quarterly,Nature,Curiosity Museum,No,21.900634857906994,4.0,3.0,3.0,4.0
10833,27,3,yes,Rarely,Family Time,Garden,No,38.1066185966501,3.0,3.0,3.0,3.0
10834,49,5,yes,Quarterly,Education,Farm,Yes,33.83024670432712,4.0,3.0,4.0,5.0
10835,33,4,no,Weekly,Education,Dinosaurs,No,4.714876236148047,4.0,4.0,3.0,3.0
10836,25,5,no,First visit,Education,Farm,Yes,27.30447561763447,3.0,4.0,3.0,3.0
10837,55,6,no,Rarely,Entertainment,Farm,Yes,0.7356992535829254,5.0,3.0,4.0,5.0
10838,29,4,no,Rarely,Family Time,Events,Yes,25.438981514112744,4.0,5.0,3.0,4.0
10839,41,4,no,First visit,Family Time,Garden,No,7.250787018598382,4.0,4.0,5.0,5.0
10840,45,1,yes,First visit,Entertainment,Curiosity Museum,No,0.0,4.0,3.0,3.0,4.0
10841,70,5,no,First visit,Education,Curiosity Museum,No,19.200680140461067,4.0,4.0,4.0,4.0
10842,25,4,no,Monthly,Education,Events,Yes,0.0,4.0,5.0,5.0,4.0
10843,45,7,no,Rarely,Nature,Curiosity Museum,No,0.0,3.0,3.0,3.0,3.0
10844,53,6,yes,Rarely,Exhibits,Farm,Yes,12.337621743385752,4.0,4.0,4.0,4.0
10845,43,4,no,Monthly,Special Event,Events,No,16.236626499522636,4.0,2.0,4.0,4.0
10846,25,2,no,Quarterly,Exhibits,Dinosaurs,No,9.460218447627167,3.0,3.0,4.0,3.0
10847,67,6,no,First visit,Family Time,Garden,Yes,0.0,5.0,4.0,4.0,5.0
10848,45,5,no,Quarterly,Family Time,Garden,Yes,2.731622367922417,4.0,4.0,4.0,5.0
10849,45,3,no,Rarely,Family Time,Garden,No,20.86813990856091,4.0,3.0,3.0,5.0
10850,54,3,yes,Quarterly,Exhibits,Farm,Yes,23.726726559425437,5.0,4.0,5.0,5.0
10851,58,5,no,Quarterly,Special Event,Dinosaurs,No,14.756653236060881,4.0,3.0,4.0,3.0
10852,53,3,no,Quarterly,Nature,Events,Yes,32.35250671555483,4.0,3.0,4.0,4.0
10853,44,6,no,First visit,Exhibits,Events,Yes,20.960955351888515,4.0,3.0,4.0,5.0
10854,71,4,no,Quarterly,Special Event,Garden,No,3.788165190626817,3.0,3.0,2.0,4.0
10855,34,1,yes,First visit,Education,Dinosaurs,No,10.792469198825739,4.0,3.0,4.0,4.0
10856,26,6,yes,First visit,Education,Dinosaurs,No,0.0,4.0,4.0,5.0,5.0
10857,50,4,no,First visit,Family Time,Dinosaurs,Yes,13.37791514412875,3.0,3.0,2.0,3.0
10858,70,4,no,First visit,Entertainment,Curiosity Museum,Yes,31.68150928832008,5.0,4.0,5.0,5.0
10859,37,2,no,First visit,Family Time,Curiosity Museum,Yes,25.279351270664517,3.0,5.0,3.0,3.0
10860,30,1,yes,Quarterly,Entertainment,Garden,No,36.03013988878683,3.0,3.0,4.0,3.0
10861,45,5,no,Monthly,Special Event,Dinosaurs,No,10.456721343015102,4.0,4.0,4.0,5.0
10862,65,4,no,First visit,Education,Dinosaurs,No,35.19149691771386,4.0,3.0,4.0,4.0
10863,46,4,no,First visit,Exhibits,Events,No,12.100436603280452,3.0,3.0,3.0,3.0
10864,30,5,yes,First visit,Entertainment,Events,Yes,37.07377623854841,4.0,4.0,4.0,4.0
10865,63,5,no,First visit,Special Event,Garden,No,14.672148788368144,5.0,4.0,4.0,5.0
10866,52,3,no,First visit,Education,Dinosaurs,No,25.60847060706415,3.0,2.0,3.0,3.0
10867,23,4,yes,Monthly,Exhibits,Garden,No,37.126685464647835,5.0,3.0,5.0,5.0
10868,35,6,no,First visit,Entertainment,Events,Yes,12.098585571281916,3.0,4.0,3.0,4.0
10869,68,5,no,Rarely,Family Time,Events,Yes,18.275834813162614,4.0,4.0,3.0,3.0
10870,22,4,no,First visit,Family Time,Curiosity Museum,No,34.332951378094535,4.0,4.0,4.0,5.0
10871,64,3,no,Monthly,Family Time,Garden,Yes,13.004952541049047,4.0,3.0,5.0,4.0
10872,42,3,yes,Quarterly,Special Event,Garden,Yes,0.0,4.0,5.0,4.0,3.0
10873,19,5,yes,Monthly,Family Time,Dinosaurs,Yes,47.145105818773644,4.0,3.0,5.0,4.0
10874,27,6,no,Quarterly,Nature,Dinosaurs,No,7.953533034942948,4.0,4.0,4.0,4.0
10875,73,5,yes,First visit,Education,Curiosity Museum,Yes,17.381340764063143,4.0,4.0,4.0,3.0
10876,47,6,no,First visit,Special Event,Farm,Yes,32.3401000417669,4.0,3.0,4.0,3.0
10877,67,5,no,Quarterly,Exhibits,Farm,Yes,5.872591444031973,4.0,4.0,4.0,4.0
10878,62,2,no,Rarely,Family Time,Farm,No,0.0,3.0,3.0,3.0,3.0
10879,22,4,no,Quarterly,Education,Garden,No,18.8060594516225,3.0,4.0,4.0,3.0
10880,72,3,no,First visit,Entertainment,Garden,No,0.0,3.0,3.0,4.0,3.0
10881,73,3,no,First visit,Family Time,Events,No,10.681408846981196,3.0,3.0,2.0,3.0
10882,50,6,no,Rarely,Education,Garden,No,18.67557996473109,4.0,4.0,4.0,4.0
10883,71,4,no,Quarterly,Nature,Garden,Yes,10.950721547622537,4.0,4.0,4.0,3.0
10884,18,4,yes,Quarterly,Entertainment,Garden,Yes,0.0,5.0,4.0,5.0,4.0
10885,35,3,no,First visit,Nature,Curiosity Museum,Yes,38.91266934306018,4.0,4.0,4.0,4.0
10886,49,3,no,Rarely,Exhibits,Garden,Yes,16.55307230923763,4.0,5.0,5.0,4.0
10887,64,3,no,First visit,Education,Dinosaurs,Yes,36.46728176642611,4.0,3.0,3.0,4.0
10888,66,3,no,First visit,Nature,Dinosaurs,No,11.099456247293329,3.0,3.0,2.0,3.0
10889,28,5,no,Rarely,Exhibits,Events,No,1.7998202746385417,3.0,4.0,3.0,3.0
10890,38,3,no,First visit,Education,Curiosity Museum,No,19.037713803827398,4.0,3.0,5.0,4.0
10891,43,5,yes,First visit,Education,Dinosaurs,No,11.763193105076706,4.0,4.0,4.0,3.0
10892,42,1,no,First visit,Nature,Curiosity Museum,Yes,0.0,3.0,5.0,3.0,3.0
10893,39,2,no,First visit,Education,Curiosity Museum,Yes,37.04676388181243,3.0,4.0,4.0,3.0
10894,44,3,no,First visit,Family Time,Events,No,5.66594665659006,3.0,2.0,3.0,2.0
10895,66,4,no,First visit,Education,Curiosity Museum,No,0.0,4.0,3.0,4.0,4.0
10896,30,5,yes,First visit,Special Event,Garden,Yes,34.922490809359985,5.0,4.0,5.0,5.0
10897,50,4,no,First visit,Exhibits,Curiosity Museum,No,7.435529762810652,3.0,4.0,3.0,3.0
10898,51,4,no,Quarterly,Education,Events,No,5.882641610765635,3.0,4.0,4.0,3.0
10899,58,5,no,First visit,Special Event,Events,No,0.0,4.0,3.0,5.0,4.0
10900,52,1,no,First visit,Education,Events,No,41.11412229895486,2.0,4.0,2.0,2.0
10901,18,3,no,First visit,Education,Dinosaurs,Yes,0.0,3.0,4.0,3.0,3.0
10902,38,6,yes,Quarterly,Nature,Garden,Yes,15.876742210584748,3.0,5.0,3.0,3.0
10903,65,5,no,Monthly,Family Time,Dinosaurs,No,28.689304838106608,3.0,4.0,4.0,3.0
10904,72,3,no,Quarterly,Exhibits,Farm,Yes,21.325753995046455,4.0,2.0,4.0,3.0
10905,23,6,yes,Quarterly,Family Time,Garden,No,14.105185320117126,3.0,3.0,3.0,3.0
10906,45,5,yes,Rarely,Entertainment,Curiosity Museum,No,0.0,3.0,2.0,4.0,3.0
10907,34,3,yes,Quarterly,Nature,Events,Yes,2.854127463490741,4.0,4.0,5.0,4.0
10908,22,5,yes,Quarterly,Nature,Farm,No,17.81700507063783,5.0,4.0,4.0,5.0
10909,48,4,no,First visit,Family Time,Garden,No,3.192388950195055,5.0,3.0,5.0,5.0
10910,22,4,no,First visit,Nature,Dinosaurs,Yes,18.050391899981516,2.0,5.0,2.0,3.0
10911,55,4,no,First visit,Family Time,Events,No,25.226151132227127,4.0,3.0,4.0,4.0
10912,20,3,no,Monthly,Nature,Dinosaurs,No,29.437543287001525,3.0,2.0,4.0,2.0
10913,70,5,no,Rarely,Education,Garden,No,0.0,4.0,1.0,4.0,4.0
10914,40,4,no,Quarterly,Family Time,Garden,Yes,47.94969082468431,3.0,4.0,3.0,3.0
10915,54,6,no,First visit,Family Time,Farm,No,26.51219016831196,4.0,3.0,3.0,4.0
10916,70,5,no,Rarely,Special Event,Curiosity Museum,No,14.97428769496404,4.0,2.0,4.0,4.0
10917,54,1,no,First visit,Nature,Dinosaurs,Yes,31.34304874614961,3.0,2.0,3.0,3.0
10918,27,5,no,First visit,Nature,Farm,Yes,50.4811165799996,3.0,3.0,2.0,3.0
10919,27,3,yes,Quarterly,Family Time,Events,No,0.0,3.0,3.0,4.0,3.0
10920,36,4,yes,Quarterly,Education,Curiosity Museum,Yes,11.621060362629695,4.0,4.0,4.0,4.0
10921,34,5,no,First visit,Education,Farm,No,0.0,4.0,3.0,5.0,4.0
10922,38,3,no,Quarterly,Exhibits,Dinosaurs,No,17.88977298972037,4.0,4.0,4.0,4.0
10923,31,4,no,First visit,Education,Garden,No,20.48091362887711,3.0,2.0,2.0,3.0
10924,26,3,no,Weekly,Nature,Events,Yes,14.412568268358608,4.0,5.0,4.0,4.0
10925,63,1,no,First visit,Special Event,Dinosaurs,No,5.181996435025352,4.0,3.0,5.0,3.0
10926,18,4,no,First visit,Family Time,Curiosity Museum,Yes,0.0,5.0,4.0,5.0,5.0
10927,68,4,no,First visit,Entertainment,Curiosity Museum,No,20.60300525117653,3.0,3.0,3.0,1.0
10928,62,8,no,First visit,Special Event,Garden,No,36.831517258729875,3.0,4.0,3.0,3.0
10929,30,4,no,First visit,Entertainment,Garden,No,6.13472316399852,4.0,3.0,4.0,4.0
10930,21,3,no,Quarterly,Special Event,Events,No,21.600898935347175,3.0,3.0,3.0,3.0
10931,18,4,no,Monthly,Education,Events,No,0.0,3.0,3.0,4.0,3.0
10932,66,1,yes,Quarterly,Nature,Garden,Yes,21.858195955387707,4.0,4.0,3.0,4.0
10933,57,7,no,First visit,Entertainment,Garden,No,9.099265533830144,4.0,4.0,4.0,3.0
10934,49,5,yes,Rarely,Special Event,Curiosity Museum,No,3.563730740956284,3.0,2.0,2.0,3.0
10935,51,5,no,First visit,Nature,Garden,Yes,3.594545381758042,4.0,4.0,3.0,3.0
10936,45,3,no,First visit,Entertainment,Farm,Yes,9.095826269504851,3.0,4.0,3.0,2.0
10937,48,4,yes,Quarterly,Family Time,Dinosaurs,No,20.73649973538803,4.0,3.0,5.0,4.0
10938,25,4,yes,Rarely,Special Event,Garden,Yes,0.0,4.0,5.0,4.0,5.0
10939,56,6,no,First visit,Family Time,Events,No,9.043270026482208,3.0,4.0,2.0,3.0
10940,43,1,no,First visit,Education,Farm,No,14.377923330012784,3.0,3.0,3.0,3.0
10941,51,3,yes,Weekly,Family Time,Events,Yes,0.0,4.0,4.0,5.0,4.0
10942,71,7,no,First visit,Family Time,Farm,No,41.949978025125255,3.0,3.0,3.0,3.0
10943,71,4,yes,Rarely,Exhibits,Garden,Yes,2.1975677990798763,4.0,4.0,4.0,4.0
10944,20,4,no,Rarely,Special Event,Dinosaurs,No,4.958446295497644,3.0,2.0,3.0,3.0
10945,67,2,no,First visit,Education,Events,No,0.3253807526625313,5.0,3.0,5.0,4.0
10946,29,7,no,First visit,Family Time,Farm,No,41.97720130707176,5.0,2.0,5.0,5.0
10947,18,1,no,Rarely,Nature,Curiosity Museum,No,23.293578428992223,3.0,4.0,2.0,3.0
10948,71,5,no,Quarterly,Entertainment,Garden,No,0.9511199063453679,4.0,3.0,4.0,4.0
10949,61,5,no,Rarely,Family Time,Dinosaurs,No,31.593473382899532,3.0,3.0,3.0,3.0
10950,22,3,yes,Quarterly,Education,Garden,Yes,18.010480414333173,4.0,5.0,4.0,3.0
10951,47,5,yes,Weekly,Family Time,Curiosity Museum,Yes,18.858801316672526,5.0,4.0,5.0,5.0
10952,47,1,yes,Quarterly,Entertainment,Dinosaurs,No,9.832841868713206,3.0,2.0,3.0,3.0
10953,74,3,no,Rarely,Education,Curiosity Museum,No,3.7587601956454004,4.0,3.0,4.0,3.0
10954,34,5,yes,Rarely,Special Event,Garden,No,20.06649148581902,4.0,3.0,4.0,3.0
10955,65,6,no,Quarterly,Education,Farm,No,6.823691550066145,3.0,2.0,3.0,4.0
10956,64,5,no,Quarterly,Special Event,Garden,Yes,42.25133444362657,3.0,3.0,2.0,3.0
10957,40,4,no,Rarely,Education,Garden,No,0.0,3.0,3.0,3.0,4.0
10958,32,3,no,Quarterly,Entertainment,Garden,No,38.042351592824176,3.0,3.0,3.0,3.0
10959,54,1,no,First visit,Entertainment,Events,Yes,13.330217268032989,2.0,3.0,2.0,2.0
10960,38,2,no,Rarely,Education,Curiosity Museum,Yes,19.48628601031659,4.0,5.0,4.0,4.0
10961,31,3,no,First visit,Family Time,Curiosity Museum,No,27.49736649944152,5.0,3.0,5.0,5.0
10962,19,3,no,First visit,Entertainment,Curiosity Museum,Yes,5.546260574933456,4.0,4.0,4.0,4.0
10963,28,4,no,First visit,Special Event,Events,Yes,27.963725770479545,3.0,4.0,3.0,3.0
10964,68,3,yes,Quarterly,Special Event,Farm,Yes,0.0,3.0,3.0,3.0,2.0
10965,56,3,no,Rarely,Nature,Garden,No,4.200157001670913,3.0,4.0,3.0,5.0
10966,55,4,no,First visit,Exhibits,Farm,No,1.1390578898840191,3.0,3.0,3.0,3.0
10967,51,6,yes,Rarely,Exhibits,Events,No,0.0,4.0,2.0,4.0,4.0
10968,55,3,no,Rarely,Exhibits,Curiosity Museum,No,11.775677428815733,4.0,4.0,4.0,4.0
10969,67,6,yes,First visit,Special Event,Garden,Yes,20.786249522725424,3.0,5.0,3.0,3.0
10970,51,6,no,Quarterly,Nature,Dinosaurs,No,25.539899977489586,4.0,4.0,4.0,4.0
10971,35,3,yes,Quarterly,Exhibits,Dinosaurs,Yes,18.613151358006114,5.0,5.0,5.0,5.0
10972,47,5,no,Quarterly,Exhibits,Farm,Yes,5.0145980265967935,5.0,3.0,5.0,5.0
10973,32,4,no,Quarterly,Education,Curiosity Museum,No,20.535246567377506,5.0,2.0,5.0,4.0
10974,44,4,no,Rarely,Education,Dinosaurs,No,16.864285422762762,3.0,4.0,3.0,3.0
10975,68,4,no,First visit,Education,Farm,Yes,29.040842519040243,5.0,5.0,5.0,5.0
10976,51,4,yes,First visit,Family Time,Events,Yes,26.65405054397275,4.0,5.0,4.0,5.0
10977,69,4,no,First visit,Exhibits,Farm,No,15.457146208809434,3.0,3.0,3.0,4.0
10978,74,4,yes,Weekly,Family Time,Farm,Yes,1.541204907581148,4.0,3.0,4.0,4.0
10979,55,5,no,First visit,Nature,Farm,Yes,5.205747662518788,3.0,3.0,3.0,2.0
10980,50,5,no,First visit,Special Event,Garden,Yes,6.7531596054295004,4.0,2.0,5.0,3.0
10981,41,4,no,Monthly,Exhibits,Farm,Yes,10.271004991256163,3.0,4.0,3.0,3.0
10982,32,5,no,Monthly,Special Event,Farm,No,19.0207564138463,3.0,4.0,3.0,3.0
10983,47,2,no,Quarterly,Education,Garden,Yes,25.727615851920877,5.0,4.0,5.0,5.0
10984,72,3,no,First visit,Exhibits,Garden,Yes,14.233219604769335,4.0,4.0,4.0,4.0
10985,59,6,no,First visit,Entertainment,Events,No,15.241871818507088,4.0,4.0,4.0,4.0
10986,68,3,no,Rarely,Family Time,Curiosity Museum,No,17.14959457500007,4.0,3.0,4.0,4.0
10987,34,1,yes,First visit,Family Time,Dinosaurs,Yes,7.2614203030149,5.0,5.0,5.0,4.0
10988,22,3,yes,First visit,Exhibits,Dinosaurs,Yes,1.119116135355659,3.0,5.0,3.0,2.0
10989,46,3,yes,Rarely,Education,Farm,Yes,0.0,4.0,4.0,4.0,4.0
10990,21,7,no,Monthly,Family Time,Events,No,4.572759628846914,3.0,3.0,3.0,4.0
10991,27,4,yes,First visit,Education,Farm,No,22.097181799016806,4.0,4.0,4.0,4.0
10992,73,6,no,Quarterly,Nature,Dinosaurs,No,4.456328429406488,4.0,3.0,3.0,4.0
10993,34,4,no,Quarterly,Special Event,Garden,No,11.432894438610905,3.0,2.0,3.0,3.0
10994,27,4,yes,First visit,Entertainment,Curiosity Museum,No,21.996469311184754,3.0,4.0,3.0,4.0
10995,34,3,no,Quarterly,Special Event,Events,No,22.81034244634003,2.0,4.0,2.0,3.0
10996,37,5,no,First visit,Special Event,Garden,No,0.0,3.0,3.0,3.0,3.0
10997,41,2,yes,First visit,Nature,Curiosity Museum,Yes,29.955890346804622,5.0,3.0,4.0,5.0
10998,22,6,no,Quarterly,Family Time,Events,No,31.91025134033228,3.0,2.0,4.0,3.0
10999,51,6,yes,First visit,Entertainment,Events,Yes,0.0,3.0,4.0,4.0,3.0
11000,23,3,no,Weekly,Family Time,Dinosaurs,Yes,2.642446955382687,3.0,3.0,3.0,3.0
11001,70,7,no,First visit,Exhibits,Garden,No,32.86636024719287,2.0,3.0,3.0,2.0
11002,19,6,no,Quarterly,Special Event,Events,Yes,12.797197181170487,3.0,5.0,3.0,3.0
11003,30,5,no,Rarely,Exhibits,Events,No,0.0,4.0,4.0,5.0,4.0
11004,60,2,no,First visit,Education,Curiosity Museum,No,0.0,3.0,4.0,3.0,4.0
11005,60,4,no,First visit,Special Event,Dinosaurs,No,11.259455622412782,4.0,2.0,4.0,5.0
11006,65,4,yes,Quarterly,Family Time,Farm,No,0.0,3.0,3.0,2.0,3.0
11007,28,3,yes,Quarterly,Special Event,Dinosaurs,Yes,8.798643440453379,4.0,4.0,4.0,5.0
11008,68,1,no,Quarterly,Education,Farm,No,15.485943205253681,3.0,4.0,3.0,3.0
11009,64,5,no,Rarely,Nature,Garden,No,36.93381906052093,4.0,4.0,4.0,5.0
11010,74,2,no,Quarterly,Exhibits,Garden,No,10.643191256583165,4.0,4.0,4.0,5.0
11011,40,4,no,Quarterly,Exhibits,Events,No,31.088126993591384,4.0,5.0,4.0,5.0
11012,72,6,no,Quarterly,Family Time,Garden,Yes,36.43140243055156,4.0,4.0,4.0,4.0
11013,33,6,yes,Rarely,Special Event,Events,No,36.51464504028114,3.0,4.0,3.0,3.0
11014,48,3,no,Quarterly,Family Time,Dinosaurs,Yes,19.271318900783523,4.0,4.0,4.0,3.0
11015,28,6,no,Quarterly,Nature,Garden,No,0.0,3.0,3.0,3.0,3.0
11016,71,1,yes,Rarely,Special Event,Dinosaurs,Yes,21.91237298105798,4.0,5.0,4.0,5.0
11017,33,1,yes,Quarterly,Special Event,Dinosaurs,No,30.725998317203114,3.0,4.0,4.0,3.0
11018,25,5,yes,Quarterly,Family Time,Garden,Yes,13.783993418468743,3.0,4.0,2.0,3.0
11019,21,4,no,First visit,Family Time,Dinosaurs,Yes,41.168758051128734,3.0,4.0,4.0,3.0
11020,57,4,no,First visit,Education,Garden,No,27.897503422011866,4.0,4.0,5.0,4.0
11021,21,4,yes,Rarely,Nature,Garden,No,23.524100657291765,4.0,1.0,4.0,5.0
11022,73,3,yes,Rarely,Education,Garden,No,31.29571066808757,4.0,2.0,4.0,3.0
11023,42,3,yes,Quarterly,Exhibits,Farm,No,20.000547768913172,3.0,4.0,4.0,2.0
11024,20,4,no,First visit,Special Event,Dinosaurs,No,0.0,4.0,3.0,4.0,4.0
11025,49,5,no,Quarterly,Family Time,Curiosity Museum,No,7.512915727944516,3.0,4.0,3.0,3.0
11026,20,5,no,Monthly,Special Event,Garden,Yes,32.957520408717805,4.0,4.0,4.0,4.0
11027,44,3,no,First visit,Special Event,Dinosaurs,No,2.8861298985255597,3.0,4.0,3.0,3.0
11028,46,4,no,Monthly,Entertainment,Events,Yes,11.647912421445913,4.0,3.0,5.0,4.0
11029,49,3,no,Weekly,Exhibits,Garden,No,0.0,4.0,4.0,4.0,4.0
11030,67,1,no,Quarterly,Entertainment,Garden,No,41.75883892802654,2.0,4.0,3.0,2.0
11031,68,5,yes,Quarterly,Special Event,Curiosity Museum,No,40.22238686127023,4.0,4.0,4.0,3.0
11032,36,3,yes,Weekly,Family Time,Farm,No,1.7419665728890603,4.0,5.0,4.0,4.0
11033,38,3,yes,Quarterly,Special Event,Farm,No,17.20947000583626,3.0,3.0,4.0,3.0
11034,22,5,yes,First visit,Exhibits,Garden,No,4.792589283539282,4.0,3.0,4.0,3.0
11035,35,5,no,Quarterly,Entertainment,Dinosaurs,Yes,24.224169585470673,4.0,3.0,4.0,4.0
11036,45,5,no,Quarterly,Family Time,Events,No,22.645246158634933,4.0,3.0,4.0,5.0
11037,59,3,yes,Quarterly,Special Event,Events,Yes,27.17558357419898,2.0,4.0,2.0,3.0
11038,39,3,no,First visit,Nature,Dinosaurs,No,19.97877671561831,5.0,4.0,5.0,5.0
11039,38,3,no,Quarterly,Exhibits,Garden,Yes,59.03109309582702,5.0,3.0,5.0,5.0
11040,23,3,yes,First visit,Exhibits,Events,Yes,0.0,4.0,4.0,3.0,5.0
11041,18,5,no,Monthly,Nature,Farm,Yes,0.0,2.0,4.0,2.0,2.0
11042,22,6,no,First visit,Special Event,Dinosaurs,No,9.103646989478078,4.0,3.0,3.0,5.0
11043,58,5,no,First visit,Exhibits,Curiosity Museum,No,0.0,2.0,3.0,2.0,2.0
11044,29,5,yes,Rarely,Family Time,Garden,Yes,0.0,4.0,3.0,4.0,4.0
11045,43,4,yes,First visit,Special Event,Dinosaurs,No,0.0,4.0,3.0,4.0,4.0
11046,63,5,no,Quarterly,Special Event,Events,Yes,1.1671664185255881,3.0,2.0,3.0,4.0
11047,51,4,yes,Monthly,Entertainment,Garden,No,0.6807284707490979,4.0,3.0,5.0,4.0
11048,66,4,no,Quarterly,Exhibits,Farm,No,22.773284256681173,4.0,3.0,5.0,3.0
11049,31,4,no,First visit,Exhibits,Garden,No,7.407164083719958,4.0,3.0,4.0,5.0
11050,43,3,no,First visit,Nature,Garden,No,12.307281376912798,4.0,4.0,4.0,4.0
11051,62,4,no,Quarterly,Entertainment,Farm,Yes,28.413491617514023,3.0,4.0,3.0,4.0
11052,44,7,no,Monthly,Entertainment,Farm,No,3.505162128278606,4.0,3.0,4.0,4.0
11053,26,3,yes,Rarely,Exhibits,Garden,No,11.031811519429167,3.0,4.0,3.0,4.0
11054,43,2,no,Rarely,Special Event,Farm,No,20.486399791393733,3.0,4.0,3.0,4.0
11055,74,4,no,First visit,Entertainment,Dinosaurs,No,0.0,4.0,3.0,4.0,4.0
11056,64,5,no,Monthly,Nature,Farm,Yes,0.0,5.0,3.0,5.0,5.0
11057,74,4,yes,Quarterly,Entertainment,Farm,No,20.19175993196584,3.0,3.0,3.0,3.0
11058,39,5,no,First visit,Nature,Garden,No,22.380214208503478,5.0,4.0,4.0,4.0
11059,64,3,no,First visit,Entertainment,Dinosaurs,Yes,45.96330202278616,4.0,5.0,4.0,4.0
11060,73,5,yes,Monthly,Nature,Curiosity Museum,Yes,17.37142313800215,3.0,5.0,3.0,2.0
11061,47,3,yes,First visit,Entertainment,Curiosity Museum,Yes,27.296095758871424,3.0,3.0,3.0,3.0
11062,60,6,yes,First visit,Entertainment,Events,No,12.067910346210393,5.0,3.0,5.0,4.0
11063,65,5,no,Quarterly,Family Time,Farm,No,19.458408323776297,3.0,4.0,3.0,2.0
11064,34,3,yes,First visit,Nature,Farm,Yes,40.00885262624301,4.0,5.0,3.0,5.0
11065,43,1,yes,First visit,Nature,Dinosaurs,Yes,0.0,3.0,5.0,3.0,4.0
11066,53,1,no,Quarterly,Nature,Curiosity Museum,No,21.204243863575208,3.0,3.0,3.0,3.0
11067,18,4,yes,Monthly,Education,Events,No,47.033800951160494,4.0,2.0,4.0,4.0
11068,25,3,yes,Quarterly,Entertainment,Dinosaurs,Yes,19.230513288140138,3.0,3.0,3.0,3.0
11069,66,5,yes,Monthly,Nature,Farm,Yes,39.758594448492715,3.0,4.0,3.0,3.0
11070,52,4,yes,Quarterly,Exhibits,Curiosity Museum,No,5.561817757058364,4.0,3.0,5.0,4.0
11071,69,3,yes,Quarterly,Education,Events,Yes,14.519287587544298,5.0,3.0,5.0,5.0
11072,32,2,no,Rarely,Family Time,Garden,Yes,15.502870535828812,4.0,4.0,4.0,4.0
11073,64,2,yes,Quarterly,Nature,Curiosity Museum,No,0.0,3.0,4.0,3.0,3.0
11074,73,6,yes,Weekly,Nature,Events,No,0.0,3.0,2.0,3.0,3.0
11075,39,3,no,First visit,Education,Dinosaurs,Yes,0.0,4.0,5.0,4.0,4.0
11076,31,5,no,Rarely,Entertainment,Garden,Yes,27.330991170487913,4.0,3.0,4.0,4.0
11077,43,6,no,Rarely,Exhibits,Events,Yes,28.082296585260824,3.0,5.0,3.0,3.0
11078,45,5,no,First visit,Family Time,Events,Yes,19.860546640598,4.0,3.0,4.0,4.0
11079,40,6,yes,First visit,Nature,Farm,No,27.361543452835587,4.0,2.0,4.0,5.0
11080,31,4,no,Quarterly,Entertainment,Curiosity Museum,No,12.537758809173392,2.0,3.0,2.0,2.0
11081,41,7,no,Weekly,Exhibits,Farm,No,33.02897504309315,3.0,3.0,4.0,3.0
11082,19,2,no,Rarely,Exhibits,Garden,No,15.131826639481078,3.0,3.0,3.0,3.0
11083,62,2,no,First visit,Family Time,Events,No,15.867960711401347,3.0,3.0,3.0,3.0
11084,43,5,yes,First visit,Special Event,Farm,Yes,11.01611050106383,5.0,4.0,5.0,5.0
11085,31,6,no,Monthly,Exhibits,Curiosity Museum,No,25.26675716454642,4.0,3.0,4.0,4.0
11086,73,6,yes,Rarely,Special Event,Garden,No,8.682017750806303,3.0,3.0,3.0,4.0
11087,68,1,no,First visit,Exhibits,Dinosaurs,No,29.646470657971022,4.0,2.0,3.0,4.0
11088,24,3,no,Rarely,Family Time,Farm,Yes,0.0,4.0,4.0,4.0,4.0
11089,20,6,no,First visit,Education,Garden,No,0.0,4.0,3.0,5.0,4.0
11090,64,3,yes,Rarely,Family Time,Dinosaurs,No,25.311401326897563,4.0,4.0,4.0,4.0
11091,40,5,no,Monthly,Family Time,Farm,No,13.67183678125481,4.0,2.0,3.0,4.0
11092,63,6,no,Quarterly,Education,Garden,Yes,8.191628757703075,4.0,2.0,5.0,3.0
11093,60,4,no,Quarterly,Education,Garden,No,28.350865987131897,5.0,4.0,5.0,5.0
